serial_number,stock_code,stock_abbr,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_net_amount,operating_cf_ratio_of_net_cf,operating_cf_cash_from_sales,investing_cf_net_amount,investing_cf_ratio_of_net_cf,investing_cf_cash_for_investments,investing_cf_cash_from_investment_recovery,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,financing_cf_ratio_of_net_cf,report_period,report_year
1068,002287,奇正藏药,-19891.228141,-305.38413156672834,156461.17891800002,-786.5838037194932,224545.32508699998,-51801.738352,260.42503753313116,250670.390411,217292.424206,81187.26505,66048.78214299999,-13820.790424,69.48183554092594,2024FY,2024
1070,002287,奇正藏药,33349.849312,,25581.854895,76.70755767341682,72712.053353,10159.382193000001,30.4630527651123,50000.0,63063.609178,55152.73495,45393.5,-2385.9369699999997,-7.154266118802186,2025Q1,2025
1072,002287,奇正藏药,9409.275059,229.55374747182526,50253.874319,534.088694441258,187061.680713,1837.790354,19.531689130951147,115243.0,121735.671269,89562.73495,80789.74,-42501.818324,-451.7013059719929,2025Q3,2025
1073,002287,奇正藏药,11464.054745,-76.41847973919045,49124.100023,428.5054556672042,145651.897089,-13338.367506999999,-116.34947497801747,100243.0,89735.671269,64562.73495,70670.0,-24305.587246,-212.01562437235202,2025H1,2025
1076,002773,康弘药业,63673.603174,263.799096824313,92515.338475,145.2962198828054,369153.593852,-21555.297873,-33.85280053038011,569280.0,579280.0,0.0,0.0,-7385.1182659999995,-11.598398548011781,2022FY,2022
1077,002773,康弘药业,-145316.318248,-41.88243062323203,18768.607346,-12.915691487565137,86768.31742,-164033.819343,112.88052251850773,183657.0,25000.0,0.0,0.0,-31.091281,0.02139558817265033,2023Q1,2023
1080,002773,康弘药业,-107599.03136400001,21.42290957806606,100580.461423,-93.47710676199614,320376.579639,-195145.58061900001,181.36369644335937,457654.0,270657.0,0.0,0.0,-13034.661338,12.114106579551494,2023Q3,2023
1082,002773,康弘药业,-61573.760259,49.276839085907305,55579.292534,-90.26457422807175,203974.222371,-103244.845426,167.67669375999995,1324.0927880000002,213657.0,0.0,0.0,-13932.215606,22.626871491031896,2023H1,2023
1083,002773,康弘药业,109431.79486600001,71.8636757008351,121841.112875,111.33977380540571,427177.741223,3014.36482,2.7545603393338385,457654.0,467654.0,0.0,0.0,-13049.768544,-11.925024678595038,2023FY,2023
1086,002773,康弘药业,-159742.891487,-9.927703518044881,40593.58696,-25.41182683130757,115820.146154,-200300.63856,125.38939084891965,195079.0,25000.0,0.0,0.0,-10.724,0.0067132877714766595,2024Q1,2024
1087,002773,康弘药业,-140641.378115,-30.7087771443035,125446.761162,-89.19619733775957,364930.95530900004,-231693.67611799997,164.74076066614484,433079.0,211079.0,0.0,0.0,-34319.837448,24.402375679181176,2024Q3,2024
1089,002773,康弘药业,-172099.29266600002,-179.50102761645928,80501.75305099999,-46.77634161299719,240948.20386100002,-217591.515917,126.43370727809355,407079.0,195079.0,0.0,0.0,-34979.169288,20.32499305844648,2024H1,2024
1091,002773,康弘药业,95543.30259600001,-12.691459814770065,141187.483773,147.7732922526282,478619.404399,-11205.625236,-11.72832101417136,433079.0,433079.0,0.0,0.0,-34413.929595,-36.019196175913606,2024FY,2024
1093,002773,康弘药业,-225564.72916,-41.204861800286515,43307.789644,-19.199716997102172,120872.03472000001,-268715.16621500003,119.12995760272082,264000.0,0.0,0.0,0.0,-120.69193600000001,0.05350656392488983,2025Q1,2025
1096,002773,康弘药业,-184402.12733800002,-31.115131129629304,140827.568802,-76.36981787301727,386796.586599,-273263.30981199996,148.18880549632803,17945.389811,324000.0,0.0,0.0,-51911.226775999996,28.151099732623624,2025Q3,2025
1097,002773,康弘药业,-233988.25657399997,-35.961195975459546,91578.63211,-39.138131738264306,256983.78665999998,-273071.828707,116.703219514198,7429.503048999999,264000.0,0.0,0.0,-52494.824005,22.43481137627018,2025H1,2025
1100,300869,康泰医学,78875.070552,467.6054437988667,10365.685233,13.141902961806176,69371.86735700001,-11382.41833,-14.430945354902608,8144.671293,0.0,87487.735732,78704.669,78133.790536,99.0601846555417,2022FY,2022
1101,300869,康泰医学,-25966.419479,,10151.635563,-39.09524596261723,37074.243027,-15939.381247,61.38459428297677,1607.7337519999999,0.0,21000.0,43047.4085,-21077.606417,81.1725560932505,2023Q1,2023
1104,300869,康泰医学,-102435.861091,-225.66046800199007,17772.231398,-17.34961878458936,75405.004478,-71701.896977,69.99687044491463,65000.0,0.0,63287.84,97681.01259,-49194.376813,48.02456511718845,2023Q3,2023
1106,300869,康泰医学,-19347.887928,-676.9265029298283,15696.651875,-81.12850319069722,61421.718840999994,-7179.074767,37.10521165780861,2251.11739,0.0,63287.84,77681.01259,-28591.645666000004,147.77657268017643,2023H1,2023
1108,300869,康泰医学,-92009.98513300001,-216.65280866194666,18567.302209999998,-20.1796600479405,89865.782083,-72739.885108,79.05651218490563,3073.559929,6000.0,63287.84,118925.200868,-38343.921245,41.67365225586553,2023FY,2023
1109,300869,康泰医学,28235.067349,208.7368528873792,-54.643944,-0.19353218933240943,10133.60318,28011.60612,99.20856845766328,662.660328,119000.0,3000.0,14000.0,88.20864499999999,0.3124081267797085,2024Q1,2024
1112,300869,康泰医学,5134.978514,105.01287191742186,3519.300523,68.53583736338881,34495.199727,40831.524882,795.164473827436,3713.486288,168372.8,9000.0,34700.0,-38668.280277,-753.0368466309029,2024Q3,2024
1114,300869,康泰医学,3679.535413,119.01776269685244,1386.446764,37.67994076376077,22389.556700999998,40591.557961,1103.1707377400908,3018.423841,128000.0,9000.0,34700.0,-38588.414594,-1048.730621199215,2024H1,2024
1116,300869,康泰医学,21708.452475,123.59358328731444,7260.253942,33.44436435697612,49157.648876,-10567.684294,-48.68004435677768,5446.071253,525006.41436,9000.0,37700.0,25626.100028,118.04664592057708,2024FY,2024
1118,300869,康泰医学,6307.469929,-77.66086458715888,2994.784354,47.479962452627966,12588.662102,-1901.6952579999997,-30.14989020013447,503.012272,211785.263484,3143.689637,14000.0,5248.3702060000005,83.2088026590416,2025Q1,2025
1120,300869,康泰医学,9355.119392,82.18419739233985,1960.089357,20.952050688697398,36187.458412,3420.5511049999996,36.563414764381015,3276.90798,49000.0,22700.0,9000.0,4673.74251,49.95919682218845,2025Q3,2025
1121,300869,康泰医学,5315.950517,44.47341635083755,2589.5451160000002,48.71273928752411,23233.881043,1313.391612,24.706618464560094,2294.929124,23000.0,16500.0,6000.0,1592.22619,29.951862510912836,2025H1,2025
1124,301331,恩威医药,27698.107375,,6235.420324000001,22.512080842130107,62975.710504999995,-24400.758896,-88.09540148589305,2355.814398,0.0,0.0,0.0,45847.063082,165.52417268546313,2022FY,2022
1125,301331,恩威医药,2254.197022,241.18370364774174,50.565515999999995,2.243171981264378,15843.689159,2206.22124,97.87171300770177,535.48629,0.0,0.0,0.0,-35.2,-1.5615316521343539,2023Q1,2023
1128,301331,恩威医药,-1676.113031,-103.45486762495375,5023.809004,-299.7297265210511,53848.465878999996,4527.811005,-270.1375695586964,0.0,0.0,0.0,0.0,-11224.941071,669.7007220511251,2023Q3,2023
1130,301331,恩威医药,-1304.7044640000001,-190.04606555850012,-6384.356377,489.33352748918,36716.676919,6943.561437,-532.1941963555663,0.0,0.0,0.0,0.0,-11224.941071,860.3435782373471,2023H1,2023
1132,301331,恩威医药,-10541.437803,-138.0583325072766,8401.106656,-79.69602262045429,71900.02088899999,11550.281808,-109.57026948176738,13404.927858,0.0,0.0,0.0,-14522.177440000001,137.7627768753435,2023FY,2023
1133,301331,恩威医药,-1512.969608,-167.11789578435528,606.686378,-40.09904592875338,17048.318701,-1305.219535,86.26872133442087,2141.438935,0.0,3300.0,0.0,-814.4375,53.8303939281773,2024Q1,2024
1135,301331,恩威医药,12961.208181,873.2896255371932,7146.447773999999,55.13720383317404,56621.008119000006,-1348.458001,-10.4037986441474,0.0,0.0,24180.0,4180.0,7163.224840000001,55.26664443597675,2024Q3,2024
1137,301331,恩威医药,21759.606012,,9027.097306,41.4855733188447,42247.875754,3078.540938,14.147962680492673,2966.3935460000002,0.0,24180.0,2180.0,9653.963729000001,44.36644543874566,2024H1,2024
1140,301331,恩威医药,5340.700734,150.66387369358745,9447.925853,176.9042364207483,74571.277463,-11061.737281,-207.12145899841767,5023.242994,0.0,24180.0,4680.0,8510.457002,159.3509433663017,2024FY,2024
1141,301331,恩威医药,387.496125,125.61162649606902,2467.8125489999998,636.8612199670383,19942.577638,-1997.4405550000001,-515.4736850594313,1745.3732730000002,0.0,3300.0,0.0,-82.875,-21.38731064730002,2025Q1,2025
1143,301331,恩威医药,-2965.751052,-122.88174844955837,7620.203501000001,-256.9400926575141,61723.428442,-7941.734659999999,267.78156766207223,4662.669366,81.82,24180.0,597.039704,-2644.212813,89.15828627007767,2025Q3,2025
1146,301331,恩威医药,1083.388285,-95.02110339496711,7518.216081999999,693.9539762514598,42461.282123000005,-3876.7462920000003,-357.8353528162805,3420.817807,81.82,24180.0,571.6002980000001,-2558.078963,-236.11838880092745,2025H1,2025
1147,300158,振东制药,-50039.807892000004,-302.71766690756164,8630.819525,-17.247906993623435,388073.177282,239204.95101,-478.0293152329274,14581.053141999999,1955486.459518,8000.0,37954.8396,-297875.578427,595.2772222265507,2022FY,2022
1149,300158,振东制药,2618.00839,105.64041630262136,-22150.980349,-846.1004339638499,89211.67984099999,35866.203955000004,1369.9804818043385,316.110214,210542.434114,1000.0,1415.075,-11097.215216,-423.88004784048843,2023Q1,2023
1151,300158,振东制药,25443.75096,,-22326.468772,-87.74833870642476,288306.169459,63351.4376,248.9862351647542,7094.925383,629462.55398,8000.0,2000.0,-15581.217868000002,-61.23789645832943,2023Q3,2023
1153,300158,振东制药,16361.963915,34.89599851038479,-10779.290541,-65.8801754911461,194149.637745,42811.009693,261.6495789588716,4835.822324000001,397485.52233,8000.0,2000.0,-15669.755237000001,-95.76940346772548,2023H1,2023
1155,300158,振东制药,7909.5930450000005,115.80660154025996,-24917.220021,-315.02531014223626,389105.525265,47283.85981,597.8039519983926,11621.454786,883831.8258959999,9.780111,2100.0,-14457.046744,-182.7786418561563,2023FY,2023
1158,300158,振东制药,-15157.146333,-678.9571336324098,-2387.440533,15.75125343879597,80052.533992,-4384.343771,28.925918340277857,7184.856347,217028.60744099997,356.29714,0.0,-8385.362029,55.32282822092617,2024Q1,2024
1160,300158,振东制药,-42024.729954,-265.1671957490343,-11077.279415,26.358954423086406,247995.964253,-17386.749505,41.37266205881971,23214.468374,501435.93603599997,931.046158,5020.0,-13560.701034,32.268383518093884,2024Q3,2024
1161,300158,振东制药,-32172.854264999998,-296.6319839851572,-3153.969093,9.803199514166575,169416.075989,-14462.038812,44.951059339900944,14125.269271000001,376490.541791,1398.6585029999999,5020.0,-14556.84636,45.24574114593249,2024H1,2024
1164,300158,振东制药,-20480.339224,-358.93037868675833,-44835.642975999996,218.9204118428815,331961.151192,3951.2021090000003,-19.292659490570166,29847.622839999996,634647.771416,3810.964777,5335.0,-9449.316024,46.13847417589044,2024FY,2024
1166,300158,振东制药,-11103.92209,26.74134137093707,-33000.993717000005,297.20123618950936,59792.67434500001,25907.443478999998,-233.31795080165224,96700.3,124849.9,356.29714,15.0,-4010.371852,36.116714612142964,2025Q1,2025
1167,300158,振东制药,-27471.143064999997,34.631006326347055,-60273.685057,219.40727007385635,182290.839579,39143.285328,-142.48873894829322,11958.783469,262659.9,931.046158,3363.74,-6340.7433359999995,23.08146887443688,2025Q3,2025
1169,300158,振东制药,-12899.745756999999,59.904876170612894,-40294.016033,312.3628697188439,125059.783931,34510.978538,-267.53223813944356,6830.595077,211249.9,1398.6585029999999,3063.74,-7116.708262,55.16936842059965,2025H1,2025
1171,300519,新光药业,2836.1984350000002,,12642.939743,445.77063392251677,33918.399097,-383.74082200000004,-13.530111901355731,3500.0,320.0,0.0,0.0,-9600.0,-338.4812529875047,2022FY,2022
1174,300519,新光药业,190.18071799999998,-87.68026523266602,2802.7614,1473.7358389823726,10717.383098,-2612.5806820000003,-1373.7358389823728,170.11766799999998,0.0,0.0,0.0,190.18071799999998,100.0,2023Q1,2023
1176,300519,新光药业,-1776.455673,-399.14869822040026,4174.865065999999,-235.0109338191181,21787.272283000002,2048.6792609999998,-115.32397301759185,788.162168,0.0,0.0,0.0,-8000.0,450.33490683671005,2023Q3,2023
1178,300519,新光药业,-7595.816123999999,-340.53092717790304,3699.9219700000003,-48.709999157425635,16844.628363,-2515.175428,33.112642367065284,230.298168,0.0,0.0,0.0,-8000.0,105.32113823454637,2023H1,2023
1179,300519,新光药业,-7808.398736,-375.3121445820134,5989.956106000001,-76.71170887295735,28305.018301999997,-5137.441283,65.79378764706567,0.0,0.0,0.0,0.0,-8000.0,102.45378432221497,2023FY,2023
1181,300519,新光药业,5189.802702,,3887.150324,74.89977070808501,10420.256178,1302.652378,25.100229291915,0.0,0.0,0.0,0.0,5189.802702,100.0,2024Q1,2024
1183,300519,新光药业,-11933.366414,-571.7514315371268,3538.275718,-29.65027298457007,20677.207481999998,-9071.642131999999,76.01913674047015,0.0,0.0,0.0,0.0,-6400.0,53.631136244099906,2024Q3,2024
1185,300519,新光药业,-7339.2333180000005,3.3779491474167043,2788.987728,-38.00107732179335,14532.186068,-3651.8942810000003,49.75852548580879,0.0,0.0,0.0,0.0,-6400.0,87.20256902452654,2024H1,2024
1187,300519,新光药业,-4052.966744,48.09477741813927,5343.405226,-131.8393553046139,26147.92811,-3026.821931,74.6816374815041,0.0,0.0,0.0,0.0,-6400.0,157.9090183622785,2024FY,2024
1189,300519,新光药业,5686.679942,9.57410654182514,4182.5265229999995,73.5495326914602,9915.923963,1504.153419,26.4504673085398,0.0,0.0,0.0,0.0,5686.679942,100.0,2025Q1,2025
1191,300519,新光药业,-21278.496791999998,-78.31093133146794,5058.805601,-23.77426211282905,20421.674219,-21537.302393,101.21627765123571,0.0,0.0,0.0,0.0,-4800.0,22.557984461593357,2025Q3,2025
1193,300519,新光药业,-19709.452941,-168.5492078942516,3682.7143990000004,-18.685015814615248,14155.154515,-18592.16734,94.33121962164765,324.192727,0.0,0.0,0.0,-4800.0,24.353796192967607,2025H1,2025
1195,002873,新天药业,2818.944955,110.94271400201198,7581.817401,268.9593987123456,113769.123453,-7917.26113,-280.85901840534524,8500.0,13500.0,34700.0,27800.0,3154.388684,111.89961969299964,2022FY,2022
1198,002873,新天药业,1594.5653630000002,-77.81629114760398,-31.148789,-1.953434441934507,24506.044225,-3434.576682,-215.39265568507142,0.0,0.0,12700.0,7300.0,5060.290834,317.346090127006,2023Q1,2023
1199,002873,新天药业,10227.69211,486.7240134029215,3615.3971420000003,35.349100296684625,77127.017053,-7274.831697,-71.12877097548842,0.1,0.1,43800.0,26200.0,13887.114328,135.7795500553057,2023Q3,2023
1202,002873,新天药业,2575.2236550000002,-53.31789002942874,5888.1448359999995,228.64595952928983,48291.76029,-5936.854125,-230.53741811796144,5500.0,12000.0,30300.0,17200.0,9962.841056000001,386.87284642855616,2023H1,2023
1203,002873,新天药业,3756.9387229999998,33.27463937656065,7778.232097,207.03643765552044,101344.406167,-9669.652804000001,-257.38116900343175,0.1,0.28229299999999996,50600.0,40400.0,5648.347093,150.34440296885302,2023FY,2023
1205,002873,新天药业,236.89975499999997,-85.14330233824352,2060.84579,869.9231411193314,20804.371725999998,-1348.7992390000002,-569.3544254615208,0.0,0.0,18100.0,6700.0,-475.146796,-200.56871565781066,2024Q1,2024
1208,002873,新天药业,-152.067949,-101.48682564320954,5469.823579999999,-3596.9601852129927,61544.434549,-4491.777024,2953.7960191729817,0.1,0.1,50900.0,36400.0,-1130.114505,743.1641660400115,2024Q3,2024
1210,002873,新天药业,-6504.2649,-352.5708742761606,6313.934626,-97.07376195578996,41157.120866000005,-3919.1715310000004,60.255410738268054,0.0,6.310404,30600.0,21500.0,-5831.8830259999995,89.66244634347534,2024H1,2024
1211,002873,新天药业,-2007.2506329999999,-153.42782464647615,8813.021433,-439.05934257089865,83554.058647,-4637.229292,231.0239297356346,0.1,0.09636900000000001,68000.0,57729.03,-6183.0427740000005,308.035412835264,2024FY,2024
1213,002873,新天药业,-1840.640605,-876.970244228408,1598.613581,-86.85093530249486,19627.203432,-1145.47545,62.2324340171774,0.0,0.0,18200.0,19010.0,-2293.7787359999998,124.61850128531744,2025Q1,2025
1216,002873,新天药业,5126.08479,,11599.592234,226.28560995769246,65354.464941,-6809.140033,-132.8331526291433,5500.0,1500.0,43190.0,38860.0,335.632589,6.547542671450817,2025Q3,2025
1218,002873,新天药业,-2369.686153,63.56719491852184,10837.198312999999,-457.3263129921322,41224.694831,-1869.021188,78.8720981313849,1500.0,1500.0,28700.0,32470.0,-7219.374979000001,304.65532196575236,2025H1,2025
1219,002219,新里程,-145322.044298,-178.6492144892468,26803.941481,-18.444511712232288,301619.266577,-19230.665148,13.233136955165076,0.0,0.0,31161.765,106316.528837,-152895.32523599998,105.21137792589133,2022FY,2022
1221,002219,新里程,22027.190344,716.7017083169198,3816.34229,17.325597275003965,76297.496536,-14866.711012,-67.49254344210792,0.0,0.0,46450.0,25363.872049,33077.56121,150.16695590052873,2023Q1,2023
1223,002219,新里程,3430.8463,102.45100717997875,17931.177069999998,522.6458868180716,235149.425104,-24995.784241999998,-728.5603042607883,100.0,0.0,104630.0,40229.085137,10495.450718,305.9143371709773,2023Q3,2023
1226,002219,新里程,9393.144887999999,110.49197237925237,17097.030723,182.01604390071665,150885.056626,-18213.846304,-193.90573147943974,1608.885969,8310.75717,94330.0,30003.514332,15085.956322999999,160.60602176245277,2023H1,2023
