serial_number,stock_code,stock_abbr,net_profit,net_profit_yoy_growth,other_income,total_operating_revenue,operating_revenue_yoy_growth,operating_expense_cost_of_sales,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_financial_expenses,operating_expense_rnd_expenses,operating_expense_taxes_and_surcharges,total_operating_expenses,operating_profit,total_profit,asset_impairment_loss,credit_impairment_loss,report_period,report_year
1087,002773,康弘药业,97371.157804,18.216299346480312,3297.976034,341129.31936100003,13.754794727183414,34530.602789,128780.570252,34030.748238,-4637.675316,34215.808875,4256.579028,231176.633866,114872.26143,113817.05001500002,-74.631613,-198.32505,2024Q3,2024
1089,002773,康弘药业,69222.003994,32.10058620078486,2376.952972,229413.16500500002,19.460840045384927,23407.109554,85773.009438,22863.328486000002,-3205.502867,19287.412861,3092.7987789999997,151218.156251,82052.967313,81729.78981599999,-74.631613,-275.49087000000003,2024H1,2024
1091,002773,康弘药业,119123.07609300001,14.148072098761249,4450.987072,445265.7799,12.513031140092224,46646.278231000004,164642.638328,47090.403377999995,-6234.072171,57971.215027,1344.611976,316012.982679,138132.986649,135253.696713,-277.763536,83.374607,2024FY,2024
1093,002773,康弘药业,40001.767869,6.770216510344633,1658.531378,119874.34225799999,9.696273567878528,12520.918397,42308.104308,10878.421105,-1548.833211,9430.113991,1331.851954,74920.57654400001,46557.72226,46280.513538,54.09119200000001,1.005798,2025Q1,2025
1095,002773,康弘药业,103290.656453,5.828081419228094,3417.244719,362386.572106,6.231435276457273,35047.785501,139539.965137,35679.541274,-4152.651698,33415.756021,4323.982474,243854.378709,122809.354411,120845.073795,-121.79791100000001,-53.558473,2025Q3,2025
1097,002773,康弘药业,72969.91334700001,5.145824070489446,2508.714032,245366.193796,6.9538418994621765,24670.559231,92505.969184,23185.599931,-3018.697552,21461.534781,637.9135150000001,161918.851348,9086.527445,85246.229474,-68.832989,-51.158809999999995,2025H1,2025
1099,300869,康泰医学,19620.255853,-44.31654004849583,1241.610369,71211.453893,-21.634752014270063,37402.332551,9021.258895,3443.503467,-5028.288197,9325.388901999999,870.47856,55169.785822000005,21927.571294,21939.433274000003,-584.400966,-204.83508799999998,2022FY,2022
1101,300869,康泰医学,17005.205202,131.96933808259593,1499.9764189999999,36869.988277,101.21243476966247,13229.804827,3432.9659149999998,1442.155406,-1578.319197,2500.5015829999998,692.2175639999999,19719.326097999998,18820.505930000003,18793.516453,-321.908754,8.258878999999999,2023Q1,2023
1103,300869,康泰医学,19511.755443000002,12.0036739601152,2990.3988329999997,61722.711911,33.545968128324766,25823.690902000002,7909.526326,3239.5396769999998,-3135.467338,7980.643964,1097.500266,42915.433797000005,22033.981386000003,22016.592214,-849.3410759999999,33.374016999999995,2023Q3,2023
1105,300869,康泰医学,18288.643337999998,58.51288630413728,2600.708088,49447.913873000005,48.881276334218185,19531.780384,6150.082088,2276.4010789999998,-2491.227543,5149.8174149999995,880.036183,31165.748800999998,21065.041756,21027.909405000002,-732.416602,-29.102281,2023H1,2023
1107,300869,康泰医学,16576.59858,-15.512831717403994,3332.745741,74690.214039,4.885113216796657,31682.160108,11769.054698,4177.816497999999,-3085.416894,11060.025124,1236.300509,56888.990741999994,18726.269481,18661.50274,-3911.05485,108.061872,2023FY,2023
1109,300869,康泰医学,435.19351100000006,-97.44082176115806,143.871374,9917.516446,-73.10138432512959,5019.230762,1617.358784,1079.6696869999998,-492.641519,2714.0047870000003,279.997412,10217.619912999999,280.764445,311.921951,-319.00817,-67.064133,2024Q1,2024
1111,300869,康泰医学,990.292786,-94.92463510578042,675.570103,33388.528802999994,-45.90560302803284,16726.631147,5643.890990999999,2668.462196,-368.110446,8342.941851000001,652.448708,33666.264447,1047.248472,1115.845098,-876.2780339999999,-118.65881399999999,2024Q3,2024
1113,300869,康泰医学,816.712079,-95.53432114178177,398.403636,21178.980452,-57.169112318074276,10696.293179,3642.9656299999997,1782.673672,-890.805659,5605.504405,412.938471,21297.469176,790.627851,850.433232,-612.955446,-141.89463500000002,2024H1,2024
1115,300869,康泰医学,-7790.2564680000005,-146.99550652930148,731.007554,47980.517409,-35.76063741905111,24302.261299,8852.70301,4082.2155409999996,-1840.401571,10515.637917,766.244251,46767.229813,-6755.031945000001,-7388.732654,-10944.571665000001,-182.07140800000002,2024FY,2024
1116,300869,康泰医学,1643.5767779999999,277.66573638089,281.731037,11184.441172,12.774616839793454,4680.9494,1586.295435,807.487375,-327.55079700000005,2257.212674,347.284269,9351.678356,1722.494803,1714.6439710000002,-687.020528,-0.477171,2025Q1,2025
1119,300869,康泰医学,939.98424,-5.080168886537761,964.4780939999999,34399.269271,3.0272087577251607,15572.726142,7927.656167,2716.569713,-224.586334,6907.073531999999,626.114653,33525.553873000004,1007.773715,1011.0924140000001,-1815.511654,-11.780432000000001,2025Q3,2025
1120,300869,康泰医学,1693.7573170000003,107.38732296868602,552.354159,21754.945994,2.719514961097249,8611.441421,4241.261874,1711.219337,-462.85752699999995,4648.113359,456.223072,19242.318784,1833.648125,1849.274066,-1602.25915,10.705465,2025H1,2025
1123,301331,恩威医药,6780.1276370000005,-33.35489413623146,1186.127767,69157.400385,1.7474268076874626,40458.121103,20050.770373,5947.732227,-133.888911,751.6973879999999,310.29064500000004,62048.10081799999,20140.467358,20148.731665,3.7572120000000004,-168.660784,2022FY,2022
1125,301331,恩威医药,2766.9629760000003,36.58468002557841,117.443523,20080.038747,27.407689968476696,9415.324128,5901.954845,1195.124951,-187.605512,212.76758399999997,276.453666,16814.019662,3413.7438810000003,3414.7512380000003,-3.938104,-68.251446,2023Q1,2023
1127,301331,恩威医药,7293.499011,47.48530890671509,1101.357048,56988.507176,17.928883143902254,28155.581385,15937.192625999998,3928.266579,-540.022381,1496.625402,760.023162,49737.666773000004,8487.370038,8513.163685,10.999115,-159.42853200000002,2023Q3,2023
1129,301331,恩威医药,6396.204192,63.222041761183064,1044.0308109999999,39524.835956,18.061443348188792,22787.223155,10473.498159,2550.185542,-365.823883,806.7744389999999,194.136681,33247.137123,7400.036606000001,7399.235019,-2.221436,-121.2786,2023H1,2023
1131,301331,恩威医药,8631.227520999999,27.301844199780483,1174.141815,78519.12898200001,13.536842832268366,44539.399556,23485.208962,5943.423713,-641.087772,1681.6103699999999,401.115044,69832.500856,10172.686290000001,10131.474776000001,-17.952293,-49.215814,2023FY,2023
1133,301331,恩威医药,842.392999,-69.55532089490451,107.622052,18347.593550999998,-8.627698471243397,9125.999406,6089.859375999999,1820.833097,-40.699005,161.71997199999998,253.995652,17411.708498,1049.256226,1049.199031,-53.801626,-38.315461,2024Q1,2024
1135,301331,恩威医药,2202.196258,-69.806038848039,256.58689300000003,56034.11004,-1.6747186113377122,27483.688956,18770.51091,5812.668255,-101.66691999999999,577.069703,944.703716,53486.97462,2853.333983,2552.258205,-122.56044399999999,-51.193599,2024Q3,2024
1137,301331,恩威医药,1793.444273,-71.96080332702424,194.245874,38814.954527,-1.7960389001747104,21604.725862,13207.979846,3726.167514,62.743303000000004,336.777005,161.7465,36560.905627,2334.909761,2293.785476,-117.912247,-168.166722,2024H1,2024
1139,301331,恩威医药,3749.7544350000003,-56.555954226942205,288.49399500000004,81212.743113,3.4305196274114143,45561.235810000006,26714.500109,7622.620319,-127.164345,907.391583,369.019267,76317.247447,4968.651599,4668.383432,-387.7937,-150.637682,2024FY,2024
1141,301331,恩威医药,1630.5126890000001,93.55724595712125,105.334616,19649.949135,7.098236509217955,10192.890790000001,6084.202531,1772.294771,9.763603999999999,108.554914,205.66685900000002,18373.373469,1819.594508,1798.6639739999998,264.309955,60.12742900000001,2025Q1,2025
1143,301331,恩威医药,3658.466167,66.12807117938533,232.210927,63685.356,13.654622076692485,32974.109437,21006.621818,5195.000736999999,8.293577,430.288229,770.663508,60384.97730599999,4335.666776,4318.756147,310.945104,104.37295,2025Q3,2025
1144,301331,恩威医药,3834.418125,113.80191081075202,170.753587,44922.145275,15.734118002770783,22866.572071000002,13675.098816,3464.023672,30.549034000000002,253.886532,535.151043,40825.281168,4590.14047,4572.943939,194.850626,-127.880458,2025H1,2025
1147,300158,振东制药,-5129.004106,-102.18417729210285,8108.7881560000005,372855.534119,-26.801745962888134,188984.19639300002,151755.552596,29091.018302999997,998.774017,17810.739251,526.749226,392219.193094,-20665.275562,-20950.357193,-179.348925,4615.141742,2022FY,2022
1149,300158,振东制药,-39.472853,-111.5432065758589,2156.942297,95141.715909,7.040710872048706,50438.801412,36602.094278,4997.088618,-97.23916899999999,4888.556866,949.381783,97778.683789,730.422883,744.211073,0.779254,-172.344572,2023Q1,2023
1151,300158,振东制药,-87.42049200000001,-119.78723760453471,3334.500005,278374.544464,-0.5507505553072953,136960.939907,107275.670101,19835.59114,-783.5812139999999,13728.336779,2534.131303,279551.088016,1173.73485,1115.73893,-1577.023063,-2163.542784,2023Q3,2023
1152,300158,振东制药,1454.241037,-46.7396905232563,2815.842779,193288.884205,12.010359689039781,98289.93220499999,71564.52604299999,12255.033759,-669.994143,8874.020671,308.356929,192133.989075,2858.214897,2949.004211,-1085.815425,-2203.563453,2023H1,2023
1155,300158,振东制药,-4398.411623,16.017239290765257,9489.474467,362601.613288,-2.750105575133397,179941.638446,147586.05756400002,28587.701006,-1591.214433,19101.544576,585.170255,377743.226655,-4971.9274159999995,-5383.257613000001,-3624.2490159999998,1744.8995699999998,2023FY,2023
1157,300158,振东制药,2310.155795,,1453.525803,78213.02690499999,-17.793129798280873,43491.877398000004,26526.392442,4859.74107,-44.896043,3844.7733670000002,836.875049,79514.76328300001,3228.966648,3099.3193100000003,163.094308,-60.497544,2024Q1,2024
1159,300158,振东制药,4012.3303119999996,984.479046489349,5505.198234,226942.48151500002,-18.475849883483605,111503.024058,83711.165522,17497.601801,-78.354615,14607.495049000001,2307.726222,229548.658037,5705.74255,5176.881939,-869.316356,-1220.346197,2024Q3,2024
1160,300158,振东制药,3065.745082,130.16608438950564,4056.1465,150660.224605,-22.054377195735963,76036.391013,53673.549926,11334.096579000001,-2127.650967,10132.258779,355.97854700000005,152679.971834,4724.543887,4370.26576,-924.9649730000001,-1410.2795859999999,2024H1,2024
1163,300158,振东制药,-132856.392826,,7313.249515,297112.757267,-18.060828639773543,156012.522431,113945.699136,30117.851188,-4149.962347,35147.778137,730.2302,338188.06036999996,-71470.66474400001,-131502.198244,-29407.344552999995,319.789244,2024FY,2024
1165,300158,振东制药,115.71768600000001,-95.49933846611485,617.685262,75453.259177,-3.5285269439221327,38413.347479000004,25536.891103,6312.696131000001,31.146141999999998,4843.54925,765.918276,75903.54838,1249.554665,661.908165,735.801791,-79.78922299999999,2025Q1,2025
1166,300158,振东制药,2036.406993,-49.74501400904265,4588.8483670000005,221450.709861,-2.419895833225489,104247.67249099999,82285.784403,20224.446816,67.93691899999999,11464.353685,2377.54441,220667.73872399997,5401.076032,4574.130938,-878.122916,-167.43056299999998,2025Q3,2025
1168,300158,振东制药,793.1302929999999,-76.8569380536743,3225.434679,145694.200334,-3.296174742882464,71175.673599,51726.905771,13683.564166999999,-1426.17779,7744.327528,483.978245,145977.22173800002,7964.614659999999,7602.763878,-894.740213,-338.250017,2025H1,2025
1171,300519,新光药业,10882.101006,-4.7771542822942035,170.0561,35148.88106,9.540360989769939,16923.162332,3373.893161,1725.513668,-976.5257320000001,1554.929208,420.935849,23026.925907,12660.450173000001,12560.356619,-19.861425,-43.248114,2022FY,2022
1173,300519,新光药业,3044.5257469999997,-28.89802047726,35.026441999999996,9229.671731,-9.420151250117035,4508.602364,544.608548,396.030892,-128.88565400000002,358.13344900000004,112.88341000000001,5791.373009,3584.9891369999996,3585.7891369999998,-22.836999,80.807763,2023Q1,2023
1175,300519,新光药业,5869.976938000001,-34.33788050920151,200.966482,21611.393359,-17.65565862948296,11860.750424,1835.532627,1308.941064,-1306.615175,1176.316515,236.67448,15111.599935,7007.803779000001,6908.603779000001,-48.394428000000005,36.710710999999996,2023Q3,2023
1177,300519,新光药业,3853.9667,-36.617460051385635,150.33056200000001,14903.855609999999,-12.56896062521498,7911.435132,1278.046614,871.018642,-271.561594,767.324107,165.176343,10724.480717,4533.4468289999995,4534.246829,-60.647427,60.490164,2023H1,2023
1179,300519,新光药业,6435.648064999999,-40.860243242994954,351.947493,27039.983767,-23.07014348239966,15879.533602000001,2645.4267670000004,1791.833479,-1889.074057,1513.424596,426.80197699999997,20377.323162,7413.3032379999995,7316.010434000001,-50.333921000000004,70.814215,2023FY,2023
1180,300519,新光药业,2283.0341359999998,-25.011830225129643,84.419751,10054.52593,8.936983058991519,6281.289825,596.174251,367.694035,-188.898928,394.571079,164.525687,7615.355949,2600.819149,2618.996549,-37.743708000000005,12.17628,2024Q1,2024
1183,300519,新光药业,3778.235975,-35.63456867196299,202.412324,21621.146022,0.0451274142207857,14036.492608,1694.0449670000003,1172.488684,-431.271484,961.827984,351.189138,17784.771897,4333.303711,4262.731111,-21.348785,-39.042915,2024Q3,2024
1185,300519,新光药业,2550.766929,-33.814505221334684,158.909446,14621.003802000001,-1.8978431850226283,9649.993586,1146.75323,824.2833929999999,-385.539027,695.562103,232.818357,12163.871642,2838.26293,2867.69033,-19.790554999999998,-0.198345,2024H1,2024
1187,300519,新光药业,5038.999299,-21.701757956523675,284.49586,26765.992741,-1.013281029903524,17711.659625,2437.1913870000003,1751.2159920000001,-1866.7302579999998,1262.415644,440.63840700000003,21746.055634,5734.559391,5700.608190999999,-39.046236,-10.969609,2024FY,2024
1189,300519,新光药业,2454.1781109999997,7.496338854567173,66.727164,9325.009570999999,-7.255601746705138,5894.110785,569.584103,461.91398899999996,-826.748756,427.745745,165.48058500000002,6692.086451,2792.745607,2815.366197,-9.667741,21.604491,2025Q1,2025
1191,300519,新光药业,4533.617834000001,19.992977251771592,186.261676,20561.856788999998,-4.899320470442004,12517.339618,1417.974686,1331.6157759999999,-1103.065839,1004.172184,360.516686,15528.553111000001,5502.2446119999995,5357.173938,-6.290472,-3.41709,2025Q3,2025
1193,300519,新光药业,3190.769641,25.090599408504406,130.549717,14094.292919999998,-3.6024262706774923,8936.381165,1076.64938,935.6667779999999,-1065.899374,698.5742650000001,237.96346699999998,10822.751407,3528.8649549999996,3628.5483590000003,-17.767657999999997,11.828954,2025H1,2025
1195,002873,新天药业,11610.189784,15.403352094423624,696.8282519999999,108767.32948800002,12.149249295110847,26889.897867000003,53197.840389,14595.646765000001,1126.4778410000001,2402.671182,1270.319048,96698.452577,12216.717778,12159.477995000001,-36.7966,-470.92058899999995,2022FY,2022
1197,002873,新天药业,2509.2336809999997,-18.740697350325583,111.68306000000001,20875.587911000002,-16.235032803376427,4578.697094,10021.036791,2653.5107780000003,354.12856,399.00278199999997,345.568848,18351.944853,2589.729348,2614.8900510000003,-38.335004,-6.65315,2023Q1,2023
1199,002873,新天药业,8771.166899,-16.37556010438174,535.46232,77566.52387799999,-10.76453172983555,17736.402694999997,33880.695811000005,11193.665648999999,1106.695434,2291.611946,1143.617086,67352.68862100001,10400.699246,10295.652612,-45.129718,-301.744217,2023Q3,2023
1201,002873,新天药业,4632.763207,-19.356769785403973,453.812182,52590.638439999995,0.2608927996903804,13555.719331999999,25222.045472,7269.770027,696.528549,1282.843619,626.6689309999999,47190.342073,5542.943196,5556.871176,-42.395697,-267.70457799999997,2023H1,2023
1203,002873,新天药业,8087.106206999999,-27.482025593261405,876.420242,95398.187669,-12.291505070440282,23663.013442,43753.903798,15168.963346,1200.581348,3813.45962,1202.087763,87095.951668,11271.813618,11163.817277,-63.001553,332.628742,2023FY,2023
1205,002873,新天药业,1557.195755,-37.94138159426371,120.018006,17732.193456999998,-15.057752947612324,3931.012385,7737.985798999999,2990.157365,367.127335,523.357817,343.968993,15893.609693999999,1854.5699120000002,1831.680296,-38.335004,-108.850726,2024Q1,2024
1207,002873,新天药业,6099.9761229999995,-30.45422355723892,383.261372,66084.52578099999,-14.802775118631576,17246.740243,27129.807589999997,10389.680132,1930.1096440000001,2991.396265,1262.047855,60949.781728999995,7001.413145999999,6826.754679000001,-1.003331,-406.64237099999997,2024Q3,2024
