table_name,source_name,report_type,page_number,source_method,warning_text,stock_code,stock_abbr,report_year,report_period,total_operating_revenue,operating_revenue_yoy_growth,net_profit_10k_yuan,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,eps,roe,serial_number,net_profit_yoy_growth,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,net_asset_per_share,operating_cf_per_share,asset_cash_and_cash_equivalents,asset_trading_financial_assets,asset_accounts_receivable,asset_inventory,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_short_term_loans,liability_accounts_payable,liability_advance_from_customers,liability_contract_liabilities,liability_total_liabilities,liability_total_liabilities_yoy_growth,equity_unappropriated_profit,equity_total_equity,asset_liability_ratio,total_operating_expenses,operating_expense_cost_of_sales,operating_expense_taxes_and_surcharges,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_rnd_expenses,operating_expense_financial_expenses,other_income,credit_impairment_loss,asset_impairment_loss,operating_profit,total_profit,net_profit,operating_cf_cash_from_sales,operating_cf_net_amount,investing_cf_cash_from_investment_recovery,investing_cf_cash_for_investments,investing_cf_net_amount,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_ratio_of_net_cf,investing_cf_ratio_of_net_cf,financing_cf_ratio_of_net_cf,operating_revenue_qoq_growth,net_profit_qoq_growth
cash_flow_sheet,康弘药业：2023年年度报告.pdf,全文,117,pdfplumber.combined_pages,,002773,康弘药业,2023,2023FY,,,,,,,,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427177.741223,121841.112875,467654.0,457654.0,3014.36482,0.0,0.0,-13049.768544,109431.79486600001,71.8636757008351,111.33977380540571,2.7545603393338385,-11.925024678595038,,
core_performance_indicators_sheet,康弘药业：2023年年度报告.pdf;康弘药业：2023年年度报告摘要.pdf,全文,8,pdfplumber.combined_pages,,002773,康弘药业,2023,2023FY,395745.964168,16.77,104476.576176,101420.845105,22.85437434098317,1.14,14.22,1547,19.09347278771122,88.92196082298167,26.39990944586062,12.982836924414173,8.524001992607756,1.3294737802616408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.105346863622309,-26.870608503803663
balance_sheet,康弘药业：2024年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q1,,,,,,,,1083,,,,,,,311296.218464,195079.0,17017.440415,40155.475451,16515.133202,883334.8358090001,3.5601266983981485,0.0,25597.321444,1626.8754880000001,666.798225,64997.733112,-9.158542378477637,475451.597241,818337.102697,7.35822142149211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2024年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q1,109278.40879100001,23.50094411705914,,,,,,1085,34.011899009243265,,,,,,,,,,,,,,,,,,,,,,65881.16284199999,11485.655226,1320.0291650000001,38775.61596,9545.200364,6384.560961,-1629.898834,1270.636311,-35.620851,44653.825542,44653.825542,44598.168894,37352.147306,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2024年一季度报告.pdf,全文,10,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q1,,,,,,,,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115820.146154,40593.58696,25000.0,195079.0,-200300.63856,0.0,0.0,-10.724,-159742.891487,-9.927703518044881,-25.41182683130757,125.38939084891965,0.0067132877714766595,,
core_performance_indicators_sheet,康弘药业：2024年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q1,109278.40879100001,23.5,37352.147306,,,0.41,4.67,1551,34.011899009243265,99.99894895475208,34.18072034470936,,8.982568240511158,0.44558002294359444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.992336781344934,70.24338881087017
balance_sheet,康弘药业：2024年三季度报告.pdf,全文,6,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q3,,,,,,,,1084,,,,,,,332505.881152,222000.0,17408.807423,40442.300552999994,8955.17085,921282.909344,8.009070795169256,0.0,24373.557647,485.35025199999995,381.590229,77824.87080599999,12.386366070409467,500530.977487,843458.038538,8.44744540647294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2024年三季度报告.pdf,全文,8,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q3,341129.31936100003,13.754794727183414,,,,,,1087,18.216299346480312,,,,,,,,,,,,,,,,,,,,,,231176.633866,34530.602789,4256.579028,128780.570252,34030.748238,34215.808875,-4637.675316,3297.976034,-198.32505,-74.631613,114872.26143,113817.05001500002,97371.157804,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2024年三季度报告.pdf,全文,10,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q3,,,,,,,,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364930.95530900004,125446.761162,211079.0,433079.0,-231693.67611799997,0.0,0.0,-34319.837448,-140641.378115,-30.7087771443035,-89.19619733775957,164.74076066614484,24.402375679181176,,
core_performance_indicators_sheet,康弘药业：2024年三季度报告.pdf,全文,2,pdfplumber.combined_pages,,002773,康弘药业,2024,2024Q3,341129.31936100003,13.75,97371.157804,,,1.06,3.41,1553,18.216299346480312,99.99898775623117,28.54376691701395,,9.182036457345605,1.3656360859894945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.007632198465248,-11.674677154732729
balance_sheet,康弘药业：2024年半年度报告.pdf,全文,75,pdfplumber.combined_pages,,002773,康弘药业,2024,2024H1,,,,,,,,1087,,,,,,,299932.248968,212000.0,21736.672606,41732.038748,7598.1770719999995,887557.2812879999,4.055156409732725,0.0,26652.362978999998,435.084111,652.643385,71960.978224,2.401019237282188,472381.82367700007,815596.303064,8.107755943320313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2024年半年度报告.pdf,全文,79,pdfplumber.combined_pages,,002773,康弘药业,2024,2024H1,229413.16500500002,19.460840045384927,,,,,,1089,32.10058620078486,,,,,,,,,,,,,,,,,,,,,,151218.156251,23407.109554,3092.7987789999997,85773.009438,22863.328486000002,19287.412861,-3205.502867,2376.952972,-275.49087000000003,-74.631613,82052.967313,81729.78981599999,69222.003994,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2024年半年度报告.pdf,全文,83,pdfplumber.combined_pages,,002773,康弘药业,2024,2024H1,,,,,,,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240948.20386100002,80501.75305099999,195079.0,407079.0,-217591.515917,0.0,0.0,-34979.169288,-172099.29266600002,-179.50102761645928,-46.77634161299719,126.43370727809355,20.32499305844648,,
core_performance_indicators_sheet,康弘药业：2024年半年度报告摘要.pdf;康弘药业：2024年半年度报告.pdf,摘要,2,pdfplumber.combined_pages,,002773,康弘药业,2024,2024H1,229413.16500500002,19.46,69222.003994,67837.02003500001,33.1,0.75,8.55,1557,31.77,89.79696324163008,30.173509873546845,8.317475174930609,8.836745427812527,0.8722127546825035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.934576777891472,-14.67731044506606
balance_sheet,康弘药业：2024年年度报告.pdf,全文,107,pdfplumber.combined_pages,,002773,康弘药业,2024,2024FY,,,,,,,,1089,,,,,,,568951.572269,0.0,17748.06932,3795.3587479999997,11235.007144,934193.6339670001,9.52269419540739,0.0,29716.382881,457.297154,892.3034449999999,69506.92597699999,0.0856001023867102,522282.89577600005,864686.7079899999,7.440312527269405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2024年年度报告.pdf,全文,112,pdfplumber.combined_pages,,002773,康弘药业,2024,2024FY,445265.7799,12.513031140092224,,,,,,1091,14.148072098761249,,,,,,,,,,,,,,,,,,,,,,316012.982679,46646.278231000004,1344.611976,164642.638328,47090.403377999995,57971.215027,-6234.072171,4450.987072,83.374607,-277.763536,138132.986649,135253.696713,119123.07609300001,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2024年年度报告.pdf,全文,115,pdfplumber.combined_pages,,002773,康弘药业,2024,2024FY,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478619.404399,141187.483773,433079.0,433079.0,-11205.625236,0.0,0.0,-34413.929595,95543.30259600001,-12.691459814770065,147.7732922526282,-11.72832101417136,-36.019196175913606,,
core_performance_indicators_sheet,康弘药业：2024年年度报告.pdf;康弘药业：2024年年度报告摘要.pdf,全文,8,pdfplumber.combined_pages,,002773,康弘药业,2024,2024FY,445265.7799,12.51,119123.07609300001,118367.90323499999,16.70964002760465,1.3,14.53,1559,14.148072098761249,89.52394719363431,26.753251983512694,13.68910868424832,9.436397692663805,1.54079070927959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.784778674752989,-22.72620898013415
balance_sheet,康弘药业：2025年一季度报告.pdf,全文,5,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q1,,,,,,,,1090,,,,,,,343638.180982,264000.0,19745.916095,36432.495917,12257.62617,967273.7904709999,3.541038527904203,0.0,24392.228800999997,797.967102,976.482725,62752.42649500001,-10.550485044119487,562284.663645,904521.363976,6.487555758586576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2025年一季度报告.pdf,全文,7,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q1,119874.34225799999,9.696273567878528,,,,,,1093,6.770216510344633,,,,,,,,,,,,,,,,,,,,,,74920.57654400001,12520.918397,1331.851954,42308.104308,10878.421105,9430.113991,-1548.833211,1658.531378,1.005798,54.09119200000001,46557.72226,46280.513538,40001.767869,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2025年一季度报告.pdf,全文,9,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q1,,,,,,,,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120872.03472000001,43307.789644,0.0,264000.0,-268715.16621500003,0.0,0.0,-120.69193600000001,-225564.72916,-41.204861800286515,-19.199716997102172,119.12995760272082,0.05350656392488983,,
core_performance_indicators_sheet,康弘药业：2025年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q1,119874.34225799999,9.7,40001.767869,,7.571289171206319,0.43,4.52,1563,6.770216510344633,99.99895549638387,33.36974961906865,,9.72317493025348,0.46553816341081455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.112748827396555,83.89995465011002
balance_sheet,康弘药业：2025年三季度报告.pdf,全文,6,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q3,,,,,,,,1093,,,,,,,382807.109877,256500.0,16674.047806,38624.497872,8814.662131000001,987003.3859620001,5.6529770782901245,0.0,20856.676657,452.09434000000005,536.272833,71998.006047,3.5416580460908635,570306.165989,915005.3799149999,7.294605780589687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2025年三季度报告.pdf,全文,8,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q3,362386.572106,6.231435276457273,,,,,,1095,5.828081419228094,,,,,,,,,,,,,,,,,,,,,,243854.378709,35047.785501,4323.982474,139539.965137,35679.541274,33415.756021,-4152.651698,3417.244719,-53.558473,-121.79791100000001,122809.354411,120845.073795,103290.656453,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2025年三季度报告.pdf,全文,10,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q3,,,,,,,,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386796.586599,140827.568802,324000.0,17945.389811,-273263.30981199996,0.0,0.0,-51911.226775999996,-184402.12733800002,-31.115131129629304,-76.36981787301727,148.18880549632803,28.151099732623624,,
core_performance_indicators_sheet,康弘药业：2025年三季度报告.pdf,全文,2,pdfplumber.combined_pages,,002773,康弘药业,2025,2025Q3,362386.572106,6.23,103290.656453,,6.74,1.12,3.38,1564,6.08,99.99903286191602,28.502892878378216,,9.921575297288522,1.5270197951545592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.750616174815789,-8.030182873849096
balance_sheet,康弘药业：2025年半年度报告.pdf,全文,50,pdfplumber.combined_pages,,002773,康弘药业,2025,2025H1,,,,,,,,1095,,,,,,,333356.270708,266500.0,20237.752621,37345.334258999996,12626.320457,953273.7040319999,2.0424106278670977,0.0,26526.465734,164.35130800000002,1718.865877,68366.886497,-1.30864603258021,539985.422883,884906.817535,7.171800313785329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康弘药业：2025年半年度报告.pdf,全文,55,pdfplumber.combined_pages,,002773,康弘药业,2025,2025H1,245366.193796,6.9538418994621765,,,,,,1097,5.145824070489446,,,,,,,,,,,,,,,,,,,,,,161918.851348,24670.559231,637.9135150000001,92505.969184,23185.599931,21461.534781,-3018.697552,2508.714032,-51.158809999999995,-68.832989,9086.527445,85246.229474,72969.91334700001,,,,,,,,,,,,,,,
cash_flow_sheet,康弘药业：2025年半年度报告.pdf,全文,58,pdfplumber.combined_pages,,002773,康弘药业,2025,2025H1,,,,,,,,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256983.78665999998,91578.63211,264000.0,7429.503048999999,-273071.828707,0.0,0.0,-52494.824005,-233988.25657399997,-35.961195975459546,-39.138131738264306,116.703219514198,22.43481137627018,,
core_performance_indicators_sheet,康弘药业：2025年半年度报告.pdf;康弘药业：2025年半年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,002773,康弘药业,2025,2025H1,245366.193796,6.95,72969.91334700001,72255.56316399999,6.51,0.79,8.17,1567,5.41,89.94541226347124,29.739187871850003,8.165330149142186,9.580337344355515,0.9914650579734365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.686164840771116,-17.583278854159875
balance_sheet,康泰医学：2022年年度报告.pdf,全文,112,pdfplumber.combined_pages,,300869,康泰医学,2022,2022FY,,,,,,,,1097,,,,,,,139269.54354,4663.64503,19940.898858,43023.628505,132.44464,373280.583245,33.838239511028426,90337.36086799999,5430.20763,0.0,7660.380381,180447.200319,16.4201272436131,99223.385622,192833.382926,48.34090183591596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康泰医学：2022年年度报告.pdf,全文,116,pdfplumber.combined_pages,,300869,康泰医学,2022,2022FY,71211.453893,-21.634752014270063,,,,,,1099,-44.31654004849583,,,,,,,,,,,,,,,,,,,,,,55169.785822000005,37402.332551,870.47856,9021.258895,3443.503467,9325.388901999999,-5028.288197,1241.610369,-204.83508799999998,-584.400966,21927.571294,21939.433274000003,19620.255853,,,,,,,,,,,,,,,
cash_flow_sheet,康泰医学：2022年年度报告.pdf,全文,119,pdfplumber.combined_pages,,300869,康泰医学,2022,2022FY,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69371.86735700001,10365.685233,0.0,8144.671293,-11382.41833,87487.735732,78704.669,78133.790536,78875.070552,467.6054437988667,13.141902961806176,-14.430945354902608,99.0601846555417,,
core_performance_indicators_sheet,康泰医学：2022年年度报告.pdf;康泰医学：2022年年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300869,康泰医学,2022,2022FY,71211.453893,-21.63,19620.255853,14468.861391999999,-57.8,0.49,10.54,1571,-44.32,47.47708338155893,27.552106831691365,7.503296977138257,4.815857567896722,0.25887459379860106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,康泰医学：2023年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q1,,,,,,,,1098,,,,,,,112765.890327,2412.134793,16173.692977,51444.446413,218.59487099999998,368658.405864,-1.2382581865947964,69027.56458600001,7550.526338,0.0,4040.6666880000002,158868.86023800002,-19.418961207055467,116228.590824,209789.545626,43.09378484553193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康泰医学：2023年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q1,36869.988277,101.21243476966247,,,,,,1101,131.96933808259593,,,,,,,,,,,,,,,,,,,,,,19719.326097999998,13229.804827,692.2175639999999,3432.9659149999998,1442.155406,2500.5015829999998,-1578.319197,1499.9764189999999,8.258878999999999,-321.908754,18820.505930000003,18793.516453,17005.205202,,,,,,,,,,,,,,,
cash_flow_sheet,康泰医学：2023年一季度报告.pdf,全文,9,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q1,,,,,,,,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37074.243027,10151.635563,0.0,1607.7337519999999,-15939.381247,21000.0,43047.4085,-21077.606417,-25966.419479,,-39.09524596261723,61.38459428297677,81.1725560932505,,
core_performance_indicators_sheet,康泰医学：2023年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q1,36869.988277,101.21,17005.205202,16407.423091,126.14,0.4232,8.45,1575,131.97,64.1176863751461,46.12207922129468,7.820896433156947,5.220927042884572,0.252638655001724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,康泰医学：2023年三季度报告.pdf,全文,6,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q3,,,,,,,,1101,,,,,,,36296.448715,65005.819178,5088.134223,51078.763105,1648.58779,346623.181374,-7.14138454222882,56287.84,2270.504845,0.0,4432.984572,139151.36715,-37.77834612395949,113712.71643900001,207471.814224,40.14485315102404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康泰医学：2023年三季度报告.pdf,全文,8,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q3,61722.711911,33.545968128324766,,,,,,1103,12.0036739601152,,,,,,,,,,,,,,,,,,,,,,42915.433797000005,25823.690902000002,1097.500266,7909.526326,3239.5396769999998,7980.643964,-3135.467338,2990.3988329999997,33.374016999999995,-849.3410759999999,22033.981386000003,22016.592214,19511.755443000002,,,,,,,,,,,,,,,
cash_flow_sheet,康泰医学：2023年三季度报告.pdf,全文,10,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q3,,,,,,,,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75405.004478,17772.231398,0.0,65000.0,-71701.896977,63287.84,97681.01259,-49194.376813,-102435.861091,-225.66046800199007,-17.34961878458936,69.99687044491463,48.02456511718845,,
core_performance_indicators_sheet,康泰医学：2023年三季度报告.pdf,全文,2,pdfplumber.combined_pages,,300869,康泰医学,2023,2023Q3,61722.711911,33.55,19511.755443000002,18290.147918000002,6.46,0.4856,0.59,1577,12.0036739601152,58.161768816580796,31.6119542367721,8.815726601904958,5.163467391823972,0.4423074895582986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.409996431338522,-4.700345837315323
balance_sheet,康泰医学：2023年半年度报告.pdf,全文,75,pdfplumber.combined_pages,,300869,康泰医学,2023,2023H1,,,,,,,,1103,,,,,,,119384.421878,2000.668493,9507.298604000001,52063.029952,313.887874,366520.22504,-1.8110661278523787,76287.840016,3006.729134,0.0,4532.543436,160242.263069,-18.524145384644278,112489.60433399999,206277.961971,43.719896508170066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康泰医学：2023年半年度报告.pdf,全文,79,pdfplumber.combined_pages,,300869,康泰医学,2023,2023H1,49447.913873000005,48.881276334218185,,,,,,1105,58.51288630413728,,,,,,,,,,,,,,,,,,,,,,31165.748800999998,19531.780384,880.036183,6150.082088,2276.4010789999998,5149.8174149999995,-2491.227543,2600.708088,-29.102281,-732.416602,21065.041756,21027.909405000002,18288.643337999998,,,,,,,,,,,,,,,
cash_flow_sheet,康泰医学：2023年半年度报告.pdf,全文,82,pdfplumber.combined_pages,,300869,康泰医学,2023,2023H1,,,,,,,,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61421.718840999994,15696.651875,0.0,2251.11739,-7179.074767,63287.84,77681.01259,-28591.645666000004,-19347.887928,-676.9265029298283,-81.12850319069722,37.10521165780861,147.77657268017643,,
core_performance_indicators_sheet,康泰医学：2023年半年度报告.pdf;康泰医学：2023年半年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300869,康泰医学,2023,2023H1,49447.913873000005,48.88,18288.643337999998,17280.711965000002,52.52,0.46,9.16,1579,58.51,60.50029444282599,36.9856722064591,8.377391263652994,5.188348897892428,0.39480565775468895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.88573475667121,-92.45267480895173
balance_sheet,康泰医学：2023年年度报告.pdf,全文,117,pdfplumber.combined_pages,,300869,康泰医学,2023,2023FY,,,,,,,,1105,,,,,,,47052.558701,65202.360274,3986.357671,46322.732197000005,2454.980177,321194.665217,-13.953556752190824,34700.0,1778.723143,0.0,3996.605733,116714.99628900002,-58.659413845176054,109084.992051,204479.668928,36.33777547648466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康泰医学：2023年年度报告.pdf,全文,122,pdfplumber.combined_pages,,300869,康泰医学,2023,2023FY,74690.214039,4.885113216796657,,,,,,1107,-15.512831717403994,,,,,,,,,,,,,,,,,,,,,,56888.990741999994,31682.160108,1236.300509,11769.054698,4177.816497999999,11060.025124,-3085.416894,3332.745741,108.061872,-3911.05485,18726.269481,18661.50274,16576.59858,,,,,,,,,,,,,,,
cash_flow_sheet,康泰医学：2023年年度报告.pdf,全文,125,pdfplumber.combined_pages,,300869,康泰医学,2023,2023FY,,,,,,,,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89865.782083,18567.302209999998,6000.0,3073.559929,-72739.885108,63287.84,118925.200868,-38343.921245,-92009.98513300001,-216.65280866194666,-20.1796600479405,79.05651218490563,41.67365225586553,,
core_performance_indicators_sheet,康泰医学：2023年年度报告.pdf;康泰医学：2023年年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300869,康泰医学,2023,2023FY,74690.214039,4.89,16576.59858,14974.703459999999,3.5,0.41,8.36,1583,-15.51,57.58191281731106,22.19380248575057,7.323321452204028,5.057531185054491,0.4592373923613465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.643303359090321,-339.9744758474115
balance_sheet,康泰医学：2024年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,300869,康泰医学,2024,2024Q1,,,,,,,,1107,,,,,,,75265.285564,69056.291578,4073.7467880000004,44935.854479,2698.201056,309826.454221,-3.5393523701022818,23700.0,1399.6438679999999,0.0,4209.79749,104924.88991499999,-27.469295243181936,109520.18556199998,204901.564306,33.86569754955682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,康泰医学：2024年一季度报告.pdf,全文,9,pdfplumber.combined_pages,,300869,康泰医学,2024,2024Q1,9917.516446,-73.10138432512959,,,,,,1109,-97.44082176115806,,,,,,,,,,,,,,,,,,,,,,10217.619912999999,5019.230762,279.997412,1617.358784,1079.6696869999998,2714.0047870000003,-492.641519,143.871374,-67.064133,-319.00817,280.764445,311.921951,435.19351100000006,,,,,,,,,,,,,,,
cash_flow_sheet,康泰医学：2024年一季度报告.pdf,全文,10,pdfplumber.combined_pages,,300869,康泰医学,2024,2024Q1,,,,,,,,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10133.60318,-54.643944,119000.0,662.660328,28011.60612,3000.0,14000.0,88.20864499999999,28235.067349,208.7368528873792,-0.19353218933240943,99.20856845766328,0.3124081267797085,,
