serial_number,stock_code,stock_abbr,asset_cash_and_cash_equivalents,asset_accounts_receivable,asset_inventory,asset_trading_financial_assets,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_accounts_payable,liability_advance_from_customers,liability_total_liabilities,liability_total_liabilities_yoy_growth,liability_contract_liabilities,liability_short_term_loans,asset_liability_ratio,equity_unappropriated_profit,equity_total_equity,report_period,report_year
1087,002773,康弘药业,299932.248968,21736.672606,41732.038748,212000.0,7598.1770719999995,887557.2812879999,4.055156409732725,26652.362978999998,435.084111,71960.978224,2.401019237282188,652.643385,0.0,8.107755943320313,472381.82367700007,815596.303064,2024H1,2024
1089,002773,康弘药业,568951.572269,17748.06932,3795.3587479999997,0.0,11235.007144,934193.6339670001,9.52269419540739,29716.382881,457.297154,69506.92597699999,0.0856001023867102,892.3034449999999,0.0,7.440312527269405,522282.89577600005,864686.7079899999,2024FY,2024
1090,002773,康弘药业,343638.180982,19745.916095,36432.495917,264000.0,12257.62617,967273.7904709999,3.541038527904203,24392.228800999997,797.967102,62752.42649500001,-10.550485044119487,976.482725,0.0,6.487555758586576,562284.663645,904521.363976,2025Q1,2025
1093,002773,康弘药业,382807.109877,16674.047806,38624.497872,256500.0,8814.662131000001,987003.3859620001,5.6529770782901245,20856.676657,452.09434000000005,71998.006047,3.5416580460908635,536.272833,0.0,7.294605780589687,570306.165989,915005.3799149999,2025Q3,2025
1095,002773,康弘药业,333356.270708,20237.752621,37345.334258999996,266500.0,12626.320457,953273.7040319999,2.0424106278670977,26526.465734,164.35130800000002,68366.886497,-1.30864603258021,1718.865877,0.0,7.171800313785329,539985.422883,884906.817535,2025H1,2025
1097,300869,康泰医学,139269.54354,19940.898858,43023.628505,4663.64503,132.44464,373280.583245,33.838239511028426,5430.20763,0.0,180447.200319,16.4201272436131,7660.380381,90337.36086799999,48.34090183591596,99223.385622,192833.382926,2022FY,2022
1098,300869,康泰医学,112765.890327,16173.692977,51444.446413,2412.134793,218.59487099999998,368658.405864,-1.2382581865947964,7550.526338,0.0,158868.86023800002,-19.418961207055467,4040.6666880000002,69027.56458600001,43.09378484553193,116228.590824,209789.545626,2023Q1,2023
1101,300869,康泰医学,36296.448715,5088.134223,51078.763105,65005.819178,1648.58779,346623.181374,-7.14138454222882,2270.504845,0.0,139151.36715,-37.77834612395949,4432.984572,56287.84,40.14485315102404,113712.71643900001,207471.814224,2023Q3,2023
1103,300869,康泰医学,119384.421878,9507.298604000001,52063.029952,2000.668493,313.887874,366520.22504,-1.8110661278523787,3006.729134,0.0,160242.263069,-18.524145384644278,4532.543436,76287.840016,43.719896508170066,112489.60433399999,206277.961971,2023H1,2023
1105,300869,康泰医学,47052.558701,3986.357671,46322.732197000005,65202.360274,2454.980177,321194.665217,-13.953556752190824,1778.723143,0.0,116714.99628900002,-58.659413845176054,3996.605733,34700.0,36.33777547648466,109084.992051,204479.668928,2023FY,2023
1107,300869,康泰医学,75265.285564,4073.7467880000004,44935.854479,69056.291578,2698.201056,309826.454221,-3.5393523701022818,1399.6438679999999,0.0,104924.88991499999,-27.469295243181936,4209.79749,23700.0,33.86569754955682,109520.18556199998,204901.564306,2024Q1,2024
1109,300869,康泰医学,60239.400128999994,4218.545166,40417.499072000006,61091.65796900001,5463.953476,283259.322254,-11.810701444051313,1555.586278,0.0,89914.560746,-62.29170836133279,3644.0198909999995,9000.0,31.74284257637713,98021.201887,193344.761508,2024Q3,2024
1111,300869,康泰医学,50876.673938,5853.066655,43008.931966000004,69154.87988200001,4231.0556799999995,283482.659438,-11.741168164646092,1903.1518260000003,0.0,90232.19376000001,-60.982201070474126,4361.49531,9000.0,31.82988121350489,97847.62118,193250.465678,2024H1,2024
1112,300869,康泰医学,68430.77714800001,5882.3352350000005,27232.295649,17158.808319,7284.729884,272551.71870300005,-15.144381828738235,1839.377257,0.0,86810.143711,-70.69420705618737,3203.693034,6000.0,31.85088838335198,89240.652633,185741.574992,2024FY,2024
1114,300869,康泰医学,74738.247078,4568.304303,26588.264556000002,67230.718911,7355.6675430000005,278740.516713,2.2706875742522508,1445.1777630000001,0.0,91341.50521799999,27.8886951147755,4255.601433,9143.689637000001,32.769367831820475,90884.22941100001,187399.011495,2025Q1,2025
1117,300869,康泰医学,77785.89654,4742.730391,26777.05514,63332.963078999994,9822.454171,279088.54678699997,2.3983807972692004,2092.988479,0.0,102475.94993,104.2840371174186,3411.057194,19700.0,36.71807786802857,80135.562448,176612.596857,2025Q3,2025
1119,300869,康泰医学,73746.727665,3960.409677,27727.503066,64275.272431,8931.820948,276885.12656199996,1.589939656084881,2277.257424,0.0,99482.296725,82.10551030337267,3451.7114420000003,16500.0,35.929086534998106,80889.335525,177402.829837,2025H1,2025
1121,301331,恩威医药,34157.832124,9833.075615,2498.382558,12580.676707999999,3568.429704,140608.05536,61.78773671889813,3687.631182,0.0,25307.723702,14.238662097855324,2814.852605,0.0,17.998772287408727,38316.217729,115300.331658,2022FY,2022
1123,301331,恩威医药,36412.029146,11057.256346,12387.729806,21213.694847,3546.917747,143167.501645,1.8202700253886883,4286.88082,0.0,25100.207011000002,-0.9354700552933016,2349.6122649999998,0.0,17.532056313477344,41083.180705,118067.29463399999,2023Q1,2023
1124,301331,恩威医药,32684.005492,10326.441259000001,11462.239851999999,18209.356328,927.612351,131843.040127,-6.233650846360737,2793.42879,0.0,20471.346898,-20.89662326863191,1383.9693439999999,0.0,15.527059204854982,34387.5793,111371.693229,2023Q3,2023
1127,301331,恩威医药,32854.032810000004,9862.050098,12347.529218000001,3158.050451,926.3467890000001,133178.347162,-5.283984746803918,3744.2572979999995,0.0,22703.948752,-11.357841353221506,1963.3160289999998,0.0,17.04777783762596,33490.284481,110474.39841,2023H1,2023
1129,301331,恩威医药,23612.051471000002,9309.568967000001,2060.156442,3729.652908,881.825475,133749.76799300002,-4.877592076386129,3094.0833629999997,0.0,23431.177352000002,-7.826207371858917,1400.981141,0.0,17.518667660960958,35725.307810000006,110318.590641,2023FY,2023
1130,301331,恩威医药,22112.320557,9780.241909999999,12760.831547,15040.260352000001,2086.66845,135553.737229,1.3487643852170186,4854.470466,0.0,27598.538892,4.47768349543536,2159.938756,0.0,20.359850975835467,36567.700808999994,107955.198337,2024Q1,2024
1133,301331,恩威医药,36601.090568,10409.832483,10748.876503,12964.625,3560.5470479999994,142289.455173,6.384823920178251,3038.732473,0.0,40093.041344,-15.134851119312923,1767.083176,0.0,28.177099487276564,32470.03266,102196.413829,2024Q3,2024
1135,301331,恩威医药,45362.236733,11562.317406999999,12772.728578,1005.5191779999999,2129.114343,147132.592274,10.005867286214947,4464.0038509999995,0.0,45776.534542,2.408455952494085,1994.2022170000002,0.0,31.11243663589637,32061.280675,101356.057732,2024H1,2024
1137,301331,恩威医药,37027.449359,12024.224529000001,11555.155367,1001.4479439999999,4036.789007,150452.891805,12.48833853145387,4949.317061,0.0,44685.783456,13.657157174587645,2461.198613,0.0,29.70084716877137,33833.577983999996,105767.108349,2024FY,2024
1138,301331,恩威医药,37354.558969,12928.073192,11662.392461,14977.202411000002,5282.110215,149627.012407,-0.5489288960097898,4776.619303,0.0,41976.51555,-10.858951260466922,2732.82678,0.0,28.054102581303837,35464.090673,107650.49685699999,2025Q1,2025
1140,301331,恩威医药,31960.737319,13042.467395,11449.317044,20532.990569,6455.662396,149670.875153,-0.5197750888122195,4669.7227840000005,0.0,41306.047677999995,-11.410724411062692,2447.748434,0.0,27.59791952560923,35672.669653,108364.827475,2025Q3,2025
1143,301331,恩威医药,36009.073489999995,17127.532436,11289.017233,4016.551135,5484.556479,151598.47972899998,0.7614263243838302,5671.5831880000005,0.0,43310.576114999996,-2.4575646847724952,1694.228277,0.0,28.569268103758503,35848.621611,108287.90361400001,2025H1,2025
1144,300158,振东制药,72026.691995,70522.41800199999,107445.857625,115901.65026099999,2421.0450690000002,655091.4912149999,-35.09731176032875,47030.702063,0.0,132762.413074,-32.818107474197284,14758.768036000001,2047.8590190000002,20.266239884716747,-1560.623163,522329.078141,2022FY,2022
1147,300158,振东制药,76905.179353,70274.087322,127996.868002,164487.664966,2969.248315,643112.900409,-1.8285370771315028,52347.330323,0.0,120872.97040399999,-9.885761097636067,8802.165125,2001.6666670000002,18.79498457069179,-1600.096016,522239.93000500003,2023Q1,2023
1148,300158,振东制药,97468.270726,64589.700198,121427.530991,131736.669694,4743.770122,614074.483996,-6.2612639255816855,41423.200876,0.0,95293.095341,-30.826824301198673,6192.193746,2047.8590190000002,15.518165601165201,-1648.0436539999998,518781.388655,2023Q3,2023
1150,300158,振东制药,88523.56371599999,63788.620370000004,113449.509175,89434.07197,3583.70404,620099.9812060001,-5.341469165490304,45333.462202999995,0.0,99683.544148,-27.346782667847553,8676.075284,2047.8590190000002,16.07539867266738,-106.382126,520416.437058,2023H1,2023
1152,300158,振东制药,80088.01106,62492.779877999994,119545.01920999998,35077.048742,4497.724241,618049.7035310001,-5.654444941010967,38001.466039,0.0,103638.858076,-24.166930729547676,6842.441432,9.780111,16.768693113821985,-5959.034786,514410.845455,2023FY,2023
1154,300158,振东制药,65219.270251999995,64526.926104,113053.130443,141423.87651099998,5412.642332,598448.789046,-3.1714139450302206,29594.779117000002,0.0,90225.743852,-14.4996048703567,8002.708856,9.780111,15.07660229304345,-3648.8789909999996,508223.04519399995,2024Q1,2024
1156,300158,振东制药,37143.799680000004,68043.150837,108876.407993,140849.10543199998,10052.511999,588162.518866,-4.835725103377707,29716.409783999996,0.0,80165.20208300001,-20.196769963009125,6127.110667,9.780111,13.62977060108516,-1946.6420289999999,507997.316783,2024Q3,2024
1158,300158,振东制药,48467.862509,61293.59107,113558.147243,146481.243425,7146.468808,592492.476133,-4.135141114377734,33842.978712000004,0.0,85338.900633,-14.82032864315656,6274.871462,9.780111,14.403372881623481,-2893.227259,507153.5755,2024H1,2024
1160,300158,振东制药,58459.202836000004,51954.975654,77597.831486,35077.048742,11939.590633,498272.45457299997,-19.379873216295834,30175.554062,0.0,132246.82791400002,36.85206865088761,5141.504896,3810.964777,26.541067381966837,-138815.365167,366025.626659,2024FY,2024
1162,300158,振东制药,46617.105982,66690.787,64305.976136000005,70819.082683,12302.135011,463457.88127799996,-6.987055570799059,26112.704719999998,0.0,101085.892183,-24.736553586686323,4996.614487,1525.247764,21.81123598637538,-138699.647481,362371.98909499997,2025Q1,2025
1164,300158,振东制药,29004.612494999998,87510.801919,66041.94994199999,48461.380518,14103.191057,451133.21189499996,-9.460535545436983,29876.491702,0.0,88265.43070900001,-32.908549860052176,5627.938354999999,2306.4612629999997,19.565269942826454,-136778.958174,362867.78118600004,2025Q3,2025
1166,300158,振东制药,43919.793042000005,73256.742971,63734.991992999996,59067.011515,14485.102254,449880.71088599996,-9.711904248945459,30182.828933999997,0.0,88140.652065,-32.89567902732837,6473.647659,3810.964777,19.59200515430298,-138022.234874,361740.058821,2025H1,2025
1169,300519,新光药业,62202.978026,3148.415702,4614.671995000001,10000.0,194.503439,95775.91916599999,2.7193568369138275,5674.668835,0.0,9886.464043,17.47592171024371,14.45485,0.0,10.322494557180557,42969.172413,85889.455123,2022FY,2022
1170,300519,新光药业,62393.15874400001,831.9064639999999,3948.2004909999996,14000.0,279.539405,96217.869498,0.4614420157472088,4852.693644,173.13,7270.496926000001,-29.310379810741754,32.110346,0.0,7.556285504898991,46013.69816,88947.37257200001,2023Q1,2023
1172,300519,新光药业,60426.522353,1646.777343,5995.741426,9000.0,468.98230099999995,91926.907944,-4.018767196928524,5990.571153,0.0,8124.505997,-19.414154081156106,24.208804999999998,0.0,8.838006388672708,40839.149351,83802.401947,2023Q3,2023
1175,300519,新光药业,54607.161902,1198.5479890000001,5343.164462,14000.0,148.320796,89593.353248,-6.455240494517514,5715.37289,0.0,7816.487398,-22.852216286105577,335.415591,0.0,8.724405454904087,38823.139113,81776.86585,2023H1,2023
1177,300519,新光药业,54394.579289999994,998.893791,7141.870423,14000.0,1099.9084050000001,93040.579036,-2.855978991189917,6387.5802189999995,0.0,8628.502217,-12.773288021597097,15.719187,0.0,9.273912852220526,40762.341980000005,84412.07681900001,2023FY,2023
1178,300519,新光药业,59584.381991999995,775.349642,5033.505897999999,14000.0,10.336511,94471.75938300001,1.5382324162516792,6081.596599,0.0,7817.372645999999,-10.099788007586913,272.48098999999996,0.0,8.274824875767814,43045.376116,86654.386737,2024Q1,2024
1180,300519,新光药业,42461.212876,1700.913633,6170.055213000001,24500.0,12.133274,89245.170476,-4.079304534993755,5528.636671,0.0,7453.196243,-14.969933087419484,36.374868,0.0,8.351372072289704,38140.577955,81791.974233,2024Q3,2024
1183,300519,新光药业,47055.345972,1011.76861,6369.476226,19000.0,4.360176999999999,88104.30745,-5.305503939404786,6273.98556,0.0,7564.603059,-12.95569231352032,66.67111899999999,0.0,8.585962795624926,36913.108908999995,80539.70439099999,2024H1,2024
1185,300519,新光药业,50341.612546,1180.092288,6933.749663,17000.0,1099.9084050000001,90978.133537,-2.2167161042731434,5600.853821,0.0,7924.950577,-8.400112425400012,7.014112,0.0,8.710830030137947,38901.202436,83053.18296,2024FY,2024
1186,300519,新光药业,56028.292488,786.033588,4940.219945000001,17000.0,54.243651,92393.40068600001,1.5556124246321563,5029.100597,0.0,6892.716809999999,-14.129024055682379,255.47222000000002,0.0,7.460183042103812,41355.380547,85500.683876,2025Q1,2025
1188,300519,新光药业,29063.115754000002,1303.632047,6045.547458,40000.0,0.0,89340.61440199999,-1.799904077317705,4687.03065,0.0,6545.777272,-18.924877941249125,35.379084000000006,0.0,7.32676545355554,38634.82027,82794.83713,2025Q3,2025
1191,300519,新光药业,30632.159605,1083.140899,6159.609812,37000.0,41.982206,87993.972663,-3.28008583819361,5135.973965,0.0,6528.169447,-18.801453426761437,45.481421000000005,0.0,7.4188825091482515,37291.972077,81465.803216,2025H1,2025
1192,002873,新天药业,10066.754698,23298.892073,18334.364768,11.157960000000001,22836.172159,184385.07791400002,20.953734214668767,9566.706814,0.0,71464.898141,13.036228337660646,1385.885305,31736.695696,38.758504185643645,50230.215577999996,112920.179773,2022FY,2022
1195,002873,新天药业,11661.320061,22397.616805,21069.098442,10.495557000000002,25908.295376,190255.86359000002,3.1839809069247034,8736.747135,0.0,74702.167497,6.014888501560029,958.9867029999999,37755.48184,39.26405530290652,52739.449259,115553.696093,2023Q1,2023
1196,002873,新天药业,20456.645433,27740.673212,17033.324348,9.433548,28276.447248,207209.00763,12.643136370062127,8044.271428,0.0,87666.50728600001,23.306959123492273,333.032642,43300.0,42.30825111741307,56029.28822,119542.500344,2023Q3,2023
1199,002873,新天药业,12804.176978,31735.809332,17826.463978,10.092882000000001,27281.908814,198608.69139000002,7.714080573610249,7510.42564,0.0,83087.267266,14.45480331392167,985.9197519999999,38889.687779,41.83465823398676,52545.134205,115521.424124,2023H1,2023
1200,002873,新天药业,13823.693421,22644.876116,18433.439187,9.433548,3371.5529119999997,191179.877373,3.9293669925414547,10507.922426000001,0.0,79846.764063,10.710415822536156,100.102651,36692.922223,41.765255402489665,54356.05014500001,111333.11330999999,2023FY,2023
1202,002873,新天药业,14060.593175999998,21380.117361,19222.810290999998,11.005806,3422.5201420000003,190264.898691,-0.4785957050358518,8037.985092,0.0,88710.50950700001,16.0451257024297,48.992823,48000.0,46.624737467245836,55913.2459,101554.389184,2024Q1,2024
1204,002873,新天药业,13671.625472,32116.800014999997,14897.441646000001,10.447908,5533.0170259999995,196349.016497,2.703809205774727,7223.291548,0.0,91683.231066,9.561877596119658,54.396980000000006,45200.0,46.69401084950217,58939.921132,104665.785431,2024Q3,2024
1207,002873,新天药业,7319.428520999999,29352.495075,16508.986183,9.839292,5232.447507,188083.716627,-1.61950137668478,7326.5214209999995,0.0,86514.856825,15.05776291952622,89.219312,47942.635275,45.99805787365035,55873.890058000005,101568.85980199999,2024H1,2024
1208,002873,新天药业,11816.442788,30844.393376999997,14547.815962,11.868012,5580.557221,195050.132049,2.024404832339641,8336.478796,0.0,75578.54727899999,-13.33125313277337,52.124865,30624.229169,38.74826768126121,56339.63013,119471.58477,2024FY,2024
